t,px,py,pz,px_d,py_d,pz_d,vx,vy,vz,vx_d,vy_d,vz_d,psi,theta,phi,omega_1,omega_2,omega_3,omega_4,omega_5,omega_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,fc_x,fc_y,fc_z,Tc,int_x,int_y,int_z,fault
3.7399999999999642,-10.098736503101952,-9.402691851787667,3.4036561713374653,-10.237798174501268,-8.940183570511424,3.5868499999999974,0.14291115224645182,0.9783555317177512,0.973361304787796,0.12672017617088674,1.140481585537967,0.8,0.315916671144425,0.04427955359065038,-0.09839395709267883,836.2809414616304,620.4869998556358,824.155282522533,612.040175396712,830.0325231355512,628.2736356224447,836.6002394689441,621.3841776245782,824.3518601924943,611.1871851360297,829.0545457036133,627.6095494423042,-0.3292640915066313,1.0278274205254225,11.7048323874327,11.75448617618963,0.6754743967046073,0.04485837561788073,-0.8,0
3.749999999999964,-10.097302264168988,-9.392857906562146,3.4133856499975956,-10.236526003320886,-8.928734029887984,3.5948499999999974,0.14392747275956377,0.9884346359003691,0.9725327221933471,0.12721711803822355,1.1449540623439982,0.8,0.31724208911548374,0.04391963706338102,-0.0986310187533308,836.3505901367364,620.6871523642271,824.2021726137134,611.8557197723158,829.8169992889079,628.1251073769712,836.6651746821493,621.5911880236646,824.4139626871918,611.0225827648827,828.84353538283,627.4542447868058,-0.33117286752449704,1.0163871322675153,11.704760127247534,11.753473014697702,0.6768522917067966,0.0401187973988839,-0.8,0
3.759999999999964,-10.095858137555561,-9.382923138910181,3.4231067926785914,-10.23524886272183,-8.917239764496484,3.6028499999999974,0.14488862048156523,0.9985197779811741,0.9716941860226109,0.12771405990556037,1.1494265391500296,0.8,0.318568067015257,0.043551322534298546,-0.09885639698568056,836.4191395778996,620.8887245160879,824.2523960034894,611.6756924866102,829.6025132022316,627.9750762527924,836.7287591758865,621.7991723266807,824.4792417003774,610.8625571075183,828.6337365819771,627.2974255591404,-0.3329477744630648,1.0048602388685295,11.704725018829528,11.75249701495783,0.678231757692325,0.03536261597822729,-0.8,0
3.7699999999999636,-10.094404676988413,-9.372887495633329,3.432819502140417,-10.2339667527041,-8.905700774336923,3.6108499999999975,0.14579419948195715,1.008609520972717,0.9708461545226422,0.12821100177289715,1.1538990159560607,0.8,0.31989457164189694,0.04317476931735051,-0.09906999294855795,836.486535055226,621.0916177835539,824.3059171560425,611.5001253888324,829.3891035969801,627.8235410152141,836.7909425054079,622.0080327220428,824.5476579704979,610.7071354926175,828.4251891570783,627.13909664129,-0.33458705302943054,0.9932502441217425,11.704725996060237,11.751557564269985,0.6796128438438104,0.03059039233249471,-0.8,0
3.7799999999999634,-10.09294244003819,-9.362750937928665,3.442523685698613,-10.232679673267699,-8.894117059409302,3.6188499999999975,0.14664383694267746,1.018702422835441,0.9699890805564565,0.12870794364023397,1.158371492762092,0.8,0.321221569246591,0.042790139870391375,-0.09927171091834583,836.5527227949163,621.2957338191003,824.3626997141779,611.3290493001301,829.1768094221065,627.670501771369,836.8516752153422,622.2176716758657,824.6191714304194,610.5563440977202,828.2179330846214,626.9792642010632,-0.33608899685246363,0.9815606839162193,11.704762000825804,11.75065405354064,0.6809955938066032,0.025802687970254444,-0.8,0
3.789999999999963,-10.091471987887347,-9.352513441436981,3.4522192551702964,-10.231387624412623,-8.882488619713621,3.6268499999999975,0.1474371833517558,1.0287970369442663,0.9691234115710098,0.12920488550757078,1.1628439695681232,0.8,0.32254902556796433,0.04239759973326993,-0.09946145833349186,836.6176499865779,621.5009744771397,824.4227065034871,611.1624939872082,828.9656698305841,627.5159599577831,836.9109088467457,622.4279919546619,824.6937412145966,610.4102079268939,828.0120084390846,626.8179356795013,-0.3374519532869445,0.9697951251359214,11.704831983164231,11.749785877181715,0.6823800456503476,0.02100006478810401,-0.8,0
3.799999999999963,-10.08999388509616,-9.342174996286289,3.4619061268198372,-10.230090606138875,-8.87081545524988,3.6348499999999975,0.14817391268772878,1.0388919125586118,0.9682495895643385,0.1297018273749076,1.1673164463741543,0.8,0.32387690586721657,0.041997317464748884,-0.09963914583795631,836.6812647904728,621.7072418360046,824.4858995371657,611.0004881368704,828.7557241561564,627.3599183279064,836.9685959440709,622.6388966481487,824.7713256668479,610.2687507893168,827.807455370703,626.6551197782497,-0.3386743241970303,0.9579571645437899,11.70493490141555,11.748952433019165,0.6837662318328629,0.016183084926233007,-0.8,0
3.8099999999999627,-10.088508699366928,-9.33173560713061,3.471584221304201,-10.228788618446451,-8.859097566018079,3.6428499999999975,0.14885372259473398,1.0489855952956937,0.967368051051997,0.1301987692422444,1.1717889231801857,0.8,0.3252051749639428,0.041589464578281755,-0.09980468732357789,836.7435163447001,621.9144382200956,824.5522400214735,610.8430593314604,828.5470118903153,627.2023809396067,837.0246900620466,622.8502891921516,824.8518823487206,610.1319952787787,827.6043140834768,626.4908264468853,-0.33975456671868665,0.9460504276511713,11.705069722374558,11.748153122210946,0.6851541791663658,0.011352310623550906,-0.8,0
3.8199999999999625,-10.087017001306489,-9.321195293184028,3.4812534636179553,-10.227481661335355,-8.847334952018217,3.6508499999999975,0.14947633454820403,1.059076627606925,0.9664792270329157,0.13069571110958123,1.1762613999862168,0.8,0.32653379727259313,0.04117421547667258,-0.09995799997134033,836.8043547723063,622.1224662221811,824.6216883618267,610.690234025204,828.3395726595103,627.0433531426255,837.079145772465,623.0620733915857,824.9353680484311,609.9999627540986,827.4026248134215,626.3250668702001,-0.3406911940008129,0.9340785675729598,11.705235421445805,11.747387349174215,0.6865439087860501,0.00650830407242697,-0.8,0
3.8299999999999623,-10.085519364187114,-9.310554088249937,3.4909137830379287,-10.226169734805588,-8.835527613250294,3.6588499999999975,0.1500414940110826,1.0691635492572535,0.9655835429548116,0.131192652976918,1.1807338767922482,0.8,0.3278627368395191,0.04075174738564441,-0.10009900429152321,836.8637311883189,622.3312287258324,824.6942041695077,610.5420375214575,828.1334462025901,626.882841565995,837.1319186708675,623.2741534435011,825.0217387903717,609.8726733204604,827.2024278070635,626.1578534554401,-0.34148277592467946,0.9220452638688768,11.70543098280046,11.746654521521487,0.6879354361210411,0.0016516272730896344,-0.8,0
3.839999999999962,-10.084016363705892,-9.299812040745511,3.500565113067526,-10.224852838857144,-8.823675549714311,3.6668499999999975,0.15054897058049327,1.0792448978072613,0.9646814186792796,0.13168959484425483,1.1852063535982793,0.8,0.32919195738056,0.04032224028634314,-0.10022762416272006,836.9215977066985,622.5406289279782,824.769746268982,610.3984939508624,827.9286723484797,626.7208541054122,837.1829653831313,623.4864339601788,825.1109498451658,609.7501458116648,827.0037633001793,625.9891998194917,-0.34212793980140244,0.9099542213712069,11.7056553995348,11.74595405000557,0.6893287708677415,-0.0032171581122666234,-0.8,0
3.849999999999962,-10.082508577742697,-9.288969213721321,3.510207391380691,-10.223530973490028,-8.811778761410269,3.6748499999999975,0.1509985581247884,1.0893192090978556,0.9637732684466819,0.13218653671159164,1.1896788304043107,0.8,0.33052142231911585,0.03988587684680403,-0.10034378686970766,836.9779074472051,622.7505703615639,824.848272705809,610.259626250409,827.7252909940955,626.5573999105703,837.2322435719423,623.6988199922607,825.2029557402599,609.6323977732972,826.8066714967829,625.8191207760162,-0.3426253710471734,0.8978091689994706,11.705907673829927,11.745285348473026,0.6907239169655829,-0.00809749090561905,-0.8,0
3.8599999999999617,-10.080996586120332,-9.278025684955308,3.5198405590333737,-10.22220579517713,-8.799852156594186,3.6828499999999975,0.15139007254172512,1.0993849925765342,0.9628592842197048,0.1325178312898174,1.1926604816083424,0.8,0.33185109982173144,0.03944277972515128,-0.10044738374761512,837.0416200844891,622.9736926680789,824.9288399813436,610.1093123032451,827.5109472196574,626.3900031538594,837.3293931254909,623.9814767969174,825.2927409415641,609.4303841733736,826.542813385941,625.633916515696,-0.34340246130846946,0.8817560313090488,11.706186817112458,11.744370087251173,0.6921208891399272,-0.012988661476890404,-0.8,0
3.8699999999999615,-10.079480970444276,-9.266981547487784,3.529464556342768,-10.220880616864232,-8.787925551778102,3.6908499999999975,0.15172333661241366,1.1094406748611727,0.9619390750804604,0.1325178312898174,1.1926604816083424,0.8,0.33318098735070645,0.0389927023953379,-0.10053807608717683,837.1291298432677,623.2330807873503,825.0098484066334,609.9184076335453,827.2633173914652,626.214346816067,837.5243881542497,624.4046679490906,825.3757419229942,609.0561420033196,826.1448393039224,625.420953846435,-0.34488873857190294,0.8579220719040482,11.706492408967117,11.742952909922554,0.6935197294473662,-0.017889662808662464,-0.8,0
3.8799999999999613,-10.077962314211396,-9.25583691060182,3.53907931780407,-10.219555438551334,-8.77599894696202,3.6988499999999975,0.15199814416635968,1.119484591446871,0.9610120344365897,0.1325178312898174,1.1926604816083424,0.8,0.33451113231340657,0.03853476293089301,-0.10061512903326152,837.2356034610308,623.5217890473853,825.0918170478678,609.6958101113347,826.9892896781771,626.0319768294858,837.7165164804304,624.8258074885358,825.4620476043222,608.690396293656,825.7515793630275,625.2082600934787,-0.34622988882782474,0.8339894952442425,11.706825530912374,11.741600300866882,0.6949204741284367,-0.02279948881392011,-0.8,0
3.889999999999961,-10.076441203277971,-9.244591900633791,3.5486847731056868,-10.218230260238435,-8.764072342145935,3.7068499999999975,0.1522142252403234,1.1295149901832333,0.9600778008547454,0.1325178312898174,1.1926604816083424,0.8,0.3358416064057758,0.038067756581685624,-0.10067760945242475,837.3566990655289,623.8336147699508,825.1751825442102,609.4493715460667,826.6949211563682,625.844176054269,837.9036557109285,625.2420486422668,825.5517223237541,608.3362740763878,825.3653368178853,624.9959298900778,-0.34742465472593537,0.809962549577051,11.70718782716273,11.740314733553612,0.6963231535887071,-0.02771713449847896,-0.8,0
3.899999999999961,-10.074918226577175,-9.23324666196871,3.558280849389482,-10.216905081925537,-8.752145737329853,3.7148499999999975,0.1523712336791254,1.1395300119290022,0.9591362204343904,0.1325178312898174,1.1926604816083424,0.8,0.337172483068091,0.037590434568173216,-0.10072456129822323,837.4886993993149,624.1632900564123,825.2603318801981,609.1857738530468,826.3853362481603,625.6519799399726,838.0849098072682,625.6523456625296,825.6449287890866,607.9951731660382,824.9870235384507,624.7838811979078,-0.34847161065992516,0.7858457304562664,11.70758031663835,11.739098042270964,0.6977277923751828,-0.03264159613151835,-0.8,0
3.9099999999999606,-10.073393976876051,-9.221801358122114,3.5678674731540316,-10.215579903612639,-8.740219132513769,3.7228499999999976,0.1524687500215828,1.1495276905850396,0.9581873130895274,0.1325178312898174,1.1926604816083424,0.8,0.3385038254902727,0.03710165391109146,-0.10075509866631566,837.628527311945,624.5064961737901,825.347617103104,608.9105567105255,826.0647513522512,625.4562065262116,838.260092812133,626.0566669452196,825.7418612452541,607.6674740598068,824.6167546230637,624.5719500736926,-0.3493691299325313,0.761643831839012,11.708003487023893,11.737951514965967,0.6991344091455374,-0.037571871426067764,-0.8,0
3.9199999999999604,-10.071869051459801,-9.210256172765256,3.577444571841129,-10.21425472529974,-8.728292527697686,3.7308499999999976,0.15250629215512151,1.1595059631545694,0.9572312429112805,0.1325178312898174,1.1926604816083424,0.8,0.33983568111894613,0.036600447425390516,-0.10076844795169697,837.77369883174,624.8597852869428,825.4373603009095,608.6282228694522,825.7365634675582,625.2574913981975,838.4293999845911,626.455498269153,825.84270646209,607.3529959837509,824.2542260597194,624.3599480046186,-0.3501153912313029,0.737361947390865,11.708457379211497,11.736875974016648,0.7005430166297743,-0.042506959730312044,-0.8,0
3.92999999999996,-10.070344052690515,-9.198611310624392,3.587012075145929,-10.212929546986842,-8.716365922881604,3.7388499999999976,0.15248332917667107,1.169462684113191,0.956268292492088,0.1325178312898174,1.1926604816083424,0.8,0.3411680800219621,0.03608604616699881,-0.1007639599161799,837.922247823827,625.2204614392049,825.5298539697759,608.3423759645284,825.4034648632482,625.0563221303923,838.5932041209289,626.8495397128091,825.94762327737,607.0512815035614,823.8989470406923,624.1476940399489,-0.3507084051998746,0.713005445899957,11.708941661632155,11.735871846048166,0.7019536215850447,-0.04744586222914857,-0.8,0
3.93999999999996,-10.068819588422826,-9.186866998229366,3.5965699160890003,-10.211604368673944,-8.70443931806552,3.7468499999999976,0.15239929581314862,1.1793956407551356,0.9552988409224609,0.1325178312898174,1.1926604816083424,0.8,0.3425010354136956,0.03555787514730903,-0.10074110512451616,838.0726423066878,625.5864511596932,825.6253597530529,608.0558644215295,825.0675617452773,624.8530693549144,838.7519341948871,627.2395294080627,826.0567339804985,606.7617679671085,823.5503766802533,623.9350306143314,-0.35114604942238437,0.6885799354364075,11.709455694731906,11.73493922193038,0.703366224744879,-0.05238758215473729,-0.8,0
3.9499999999999598,-10.067296272278833,-9.175023484511787,3.606118031885176,-10.210279190361046,-8.692512713249437,3.7548499999999976,0.15225360597173476,1.1893025677094713,0.9543233450870913,0.1325178312898174,1.1926604816083424,0.8,0.34383454527740037,0.035015535410561224,-0.10069946120013143,838.2237035665515,625.9561802892086,825.7241071411968,607.7709170579024,824.7304850488592,624.6480132449005,838.9060071091724,627.6261484538204,826.1701228358623,606.4838855857788,823.2079992420518,623.7218293217377,-0.35142610502762617,0.6640912248100942,11.709998586289174,11.73407790808716,0.7047808207642612,-0.057331125004536576,-0.8,0
3.9599999999999596,-10.06577472379489,-9.163081041265995,3.615656364640207,-10.20895401204815,-8.680586108433353,3.7628499999999976,0.1520456647426574,1.199181159769354,0.9533423238596083,0.1325178312898174,1.1926604816083424,0.8,0.34516859443828773,0.03445878045022943,-0.10063869700427724,838.3745336263522,626.3284650373919,825.8262928580293,607.4892634562489,824.3934878136013,624.44136519413,839.0557928997663,628.0099762519699,826.2878385691071,606.217109031127,822.8713609117242,623.5079908978761,-0.35154629122828235,0.6395452869783843,11.710569238490597,11.73328747020437,0.7061973981619544,-0.062275498765320916,-0.8,0
3.9699999999999593,-10.06425556845718,-9.151039963491536,3.6251848619022056,-10.207628833735251,-8.66865950361727,3.7708499999999976,0.15177487862570885,1.20902908274403,0.9523563448029365,0.1325178312898174,1.1926604816083424,0.8,0.3465031567119322,0.03388749160424768,-0.10055855665382431,838.5244532541655,626.7024201472432,825.9320811532443,607.2122366891404,824.0575273751264,624.2332850198637,839.2016003483819,628.3914759413159,826.4098987529266,605.9609804453521,822.5400834086278,623.2934422025915,-0.3515042960355456,0.6149482266267398,11.711166387758341,11.732567270351513,0.707615939261358,-0.06721971414180816,-0.8,0
3.979999999999959,-10.062739437643843,-9.138900569636933,3.634703477091095,-10.206303655422353,-8.656732898801186,3.7788499999999976,0.15144066400479275,1.2188439823618977,0.9513660130098048,0.1325178312898174,1.1926604816083424,0.8,0.3478381969250078,0.03330165494054401,-0.10045884489963428,838.6729507572641,627.0773841360395,826.0416049498143,606.9408585381932,823.7233327307569,624.0238942740119,839.3436744922968,628.7709967680397,826.5362948158221,605.7151155916016,822.2138643866957,623.0781319533772,-0.35129780253901244,0.5903062526930689,11.711788638307182,11.731916498442123,0.7090364201310098,-0.07216278478871166,-0.8,0
3.989999999999959,-10.061226968490512,-9.126663201763417,3.6442121698257783,-10.204978477109455,-8.644806293985104,3.7868499999999976,0.15104245402511263,1.2286234914150405,0.9503719617553332,0.1325178312898174,1.1926604816083424,0.8,0.3491736727121988,0.03270134082350993,-0.10033941453030626,838.8196407776089,627.452860081911,826.1549676703969,606.6759086892363,823.3914585164073,623.8132863295062,839.4822005936643,629.1487850878867,826.6669969353748,605.4792006734068,821.8924709377286,622.8620262462127,-0.3509245107922374,0.5656256557875229,11.712434490343382,11.731334198860123,0.7104588105256658,-0.07710372754522996,-0.8,0
3.9999999999999587,-10.059718803694187,-9.114328225644941,3.653710906165682,-10.203653298796556,-8.63287968916902,3.7948499999999976,0.15057970408313137,1.2383652354024848,0.9493748446742177,0.1325178312898174,1.1926604816083424,0.8,0.35050953605697865,0.03208668656265872,-0.10020015596305953,838.9642318336903,627.8284697847248,826.2722455292112,606.4179799709337,823.062327474252,623.601533889664,839.6173111862959,629.524998935242,826.8019584325207,605.2529845353055,821.5757300749477,622.6451044252641,-0.35038215568115677,0.5409127900407217,11.71310236372543,11.730819292980335,0.7118830738287263,-0.08204156267117393,-0.8,0
4.009999999999959,-10.058215591268217,-9.101896030818137,3.663199658780647,-10.202328120483658,-8.620953084352937,3.8028499999999976,0.15005189615132755,1.2480668369410315,0.9483753292149476,0.1325178312898174,1.1926604816083424,0.8,0.35184573458006935,0.031457882098556454,-0.10004098890871846,839.1065012136592,628.2039189898666,826.3934900857042,606.1675218458734,822.7362633627523,623.3886944978088,839.7490941726136,629.8997232150763,826.9411195076573,605.0362690934401,821.2635184737021,622.4273555601944,-0.34966852129782394,0.5161740587382179,11.713790617806088,11.73037059821653,0.713309166996621,-0.08697531408409398,-0.8,0
4.019999999999959,-10.05671798425898,-9.089367030593262,3.6726784070608587,-10.20100294217076,-8.609026479536853,3.8108499999999976,0.14945854214788606,1.2577259191945012,0.9473740911605358,0.1325178312898139,1.1926604816083428,0.8,0.3531822125980491,0.030815158451339638,-0.09986185586567678,839.2462758689428,628.5789714947308,826.518730888698,605.9248742596893,822.4135161330852,623.1748145334084,839.8776008198582,630.2729839302725,827.0844102934666,604.8288996344863,820.9557527172917,622.2087756063019,-0.34878145237533686,0.49141590306601535,11.714497568075748,11.729986844142658,0.7147370405056463,-0.09190400959690682,-0.8,0
4.0299999999999585,-10.055226640432835,-9.076741662034841,3.682147137176563,-10.199677763857862,-8.59709987472077,3.8188499999999976,0.14879918653810767,1.267340108540516,0.9463718100383943,0.1325178312898139,1.1926604816083428,0.8,0.3545189119825389,0.030158778559567202,-0.09966271715131016,839.3834180941855,628.9534302178755,826.6479780795597,605.690293729704,822.0942809750793,622.9599320877396,840.0028530585861,630.6447606992807,827.2317532730035,604.6307558522673,820.6523806530971,621.9893652193108,-0.3477188633117999,0.46664479333486863,11.71522150013453,11.729666686153692,0.7161666383016352,-0.09682668115563174,-0.8,0
4.039999999999958,-10.053742221940256,-9.064020385918674,3.6916058420957,-10.198352585544963,-8.585173269904688,3.8268499999999976,0.14807340832685326,1.2769070366578772,0.9453691652709239,0.1325178312898139,1.1926604816083428,0.8,0.3558557728521049,0.0294890301168301,-0.09944354718141014,839.5178149527851,629.3271236148848,826.7812248618743,605.4639732850977,821.7787125848121,622.7440790264213,840.1248498260701,631.0149973216417,827.3830651463924,604.4417440169076,820.3533740776874,621.7691281451966,-0.3464787452537472,0.44186722213005686,11.715960681437684,11.729408717062395,0.7175978977527565,-0.10174236507693327,-0.8,0
4.049999999999958,-10.052265394962491,-9.05120368667023,3.7010545215662205,-10.197027407232065,-8.573246665088604,3.8348499999999976,0.14728082257397973,1.286424342182544,0.9443668329431925,0.1325178312898139,1.1926604816083428,0.8,0.357192734127296,0.028806220035325764,-0.09920433173524429,839.6493705854311,629.6998961251805,826.9184497789576,605.2460575990124,821.4669357606906,622.527282472504,840.2435723965848,631.3836104315217,827.5382582404137,604.2617903901806,820.0587227496443,621.5480700860904,-0.3450591716405208,0.41708969892346437,11.716713371186293,11.72921147696711,0.7190307496056746,-0.10665010228523397,-0.8,0
4.059999999999958,-10.050796829345023,-9.038292072288147,3.710493182068733,-10.195702228919167,-8.561320060272521,3.8428499999999977,0.14642108153961142,1.2958896720487514,0.9433654830850872,0.1325178312898139,1.1926604816083428,0.8,0.3585297339758473,0.028110670207636416,-0.09894506598137907,839.7780007047442,630.0716016058709,827.059618767781,605.0366544022042,821.1590532132643,622.3095658834098,840.3589887500856,631.7504964232147,827.6972415525329,604.0908358439102,819.7684296145358,621.3261979427459,-0.34345830254282717,0.3923187457731335,11.717477828673175,11.729073461672836,0.7204651179452414,-0.11154893854921105,-0.8,0
4.069999999999958,-10.049337198221055,-9.025286074255517,3.7199218367441818,-10.194377050606269,-8.549393455456437,3.8508499999999977,0.14549387554423746,1.3053006826049969,0.9423657773829337,0.1325178312898139,1.1926604816083428,0.8,0.3598667101711032,0.027402714287116072,-0.09866575307901201,839.9036287244573,630.442098942033,827.2046869783994,604.8358430482702,820.8551512836258,622.0909498472463,840.4710570841846,632.1155368917962,827.8599215111709,603.9288315596111,819.4825070769722,621.1035193433389,-0.3416743880652635,0.3675608938148525,11.718252320341154,11.728993129902609,0.7219009201578538,-0.11643792471752815,-0.8,0
4.079999999999957,-10.047887177627537,-9.012186247440829,3.72934050530049,-10.19305187229337,-8.537466850640355,3.8588499999999977,0.1444989336102221,1.3146550405726325,0.9413683672502543,0.1325178312898139,1.1926604816083428,0.8,0.36120360038273003,0.026682695256137437,-0.0983664032067081,840.0261830941267,630.8112492156696,827.3536003624973,604.6436809150168,820.5553041072951,621.8714526873772,840.5797285939094,632.4786028421983,828.0262025214186,603.7757356562876,819.2009741431478,620.8800423819886,-0.33970577102763055,0.3428226803179627,11.719035125766675,11.728968909497674,0.7233380668985769,-0.12131611695367976,-0.8,0
4.089999999999957,-10.046447446115655,-8.998993169989921,3.738749213901461,-10.191726693980472,-8.52554024582427,3.8668499999999977,0.143436023936238,1.323950423897221,0.9403738921995005,0.1325178312898139,1.1926604816083428,0.8,0.36254034241514504,0.02595096359610009,-0.09804703290298539,840.145595510722,631.1789139705024,827.5062970442066,604.4602081740104,820.2595766328261,621.651090936784,840.6849496439353,632.8395579036033,828.1959873524343,603.6315105894939,818.9238542665319,620.6557755049948,-0.3375508890933832,0.31811064613340634,11.719824542744977,11.72899920277253,0.7247764620621063,-0.12618257696984533,-0.8,0
4.099999999999957,-10.045018684357244,-8.985707443209781,3.748147995040696,-10.190401515667574,-8.513613641008188,3.8748499999999977,0.14230495424401507,1.3331845225291479,0.9393829784666615,0.1325178312898139,1.1926604816083428,0.8,0.3638768744059001,0.025207875911870552,-0.09770766463044747,840.2617997588163,631.5449542313874,827.6627084919867,604.2854513374414,819.9680268033491,621.4298797238432,840.7866634479838,633.1982607572896,828.3691774107757,603.4961211756522,818.6511737486205,620.4307274965072,-0.3352082764754455,0.293431333406398,11.720618891622458,11.72908239116341,0.7262160027576255,-0.13103637225966266,-0.8,0
4.109999999999957,-10.04360157474823,-8.972329691444791,3.7575368874028556,-10.189076337354676,-8.501687036192104,3.8828499999999977,0.14110557202722634,1.3423550391594843,0.9383962378489268,0.1325178312898139,1.1926604816083428,0.8,0.36521313499358143,0.02445379389581507,-0.0973483264972331,840.3747309942472,631.9092300307791,827.8227605130911,604.1194258940207,819.6807071306891,621.2078330970186,840.8848113555295,633.5545669532984,828.5456729335338,603.3695331133476,818.3829605694768,620.2049075273114,-0.33267656531902456,0.2687912834608944,11.721416518996627,11.729216839285733,0.7276565792875999,-0.13587657632983943,-0.8,0
4.119999999999957,-10.042196801010002,-8.958860561945759,3.7669159357142212,-10.18775115904178,-8.489760431376022,3.8908499999999977,0.13983776472486054,1.3514596899292615,0.9374142667224349,0.1325178312898139,1.1926604816083428,0.8,0.36654906346259064,0.02368908354310646,-0.09696905208695844,840.4843253349766,632.2716002655288,827.9863740928236,603.9621382694696,819.3976658314796,620.984964306196,840.9793338301943,633.9083302592626,828.7253731265472,603.2517118931877,818.1192435454947,619.9783252403294,-0.3299544868368207,0.24419703478957439,11.72221580088329,11.729400898496976,0.7290980751305354,-0.14070226893052712,-0.8,0
4.129999999999956,-10.040805047789332,-8.945300724731933,3.776285190584219,-10.186425980728881,-8.47783382655994,3.8988499999999977,0.13850145983568915,1.3604962051245193,0.9364376452127503,0.1325178312898139,1.1926604816083428,0.8,0.3678845998704075,0.02291411455119028,-0.0965698803617572,840.5905196601295,632.6319227600707,828.1534661001016,603.8135872883202,819.1189476491371,620.7612860518135,841.0701711890754,634.2594036557928,828.9081762661115,603.1426220071519,817.860051732496,619.7509908542878,-0.32704087225307454,0.21965512110304578,11.7230151454334,11.729632910045042,0.7305403669277242,-0.14551253628438532,-0.8,0
4.139999999999956,-10.039427000257408,-8.931650872446102,3.7856447083393174,-10.185100802415983,-8.465907221743855,3.9068499999999977,0.1370966249860487,1.3694623298652768,0.935466936495366,0.1325178312898139,1.1926604816083428,0.8,0.36921968516154363,0.02212925985296383,-0.09615085561318636,840.6932515462358,632.9900544507535,828.3239498793174,603.6737652687355,818.8445944515082,620.5368107086525,841.1572641586935,634.6076400679937,829.0939797772761,603.0422263858667,817.6054140101402,619.5229152730659,-0.3239346535984454,0.19517206940662427,11.723812995267942,11.729911207869046,0.7319833244739907,-0.1503064713142661,-0.8,0
4.149999999999956,-10.038063343708378,-8.917911720202826,3.7949945508504976,-10.183775624103085,-8.453980616927772,3.9148499999999977,0.13562326795985902,1.378355824793583,0.9345026862073429,0.1325178312898139,1.1926604816083428,0.8,0.37055426127130736,0.02133489524613612,-0.0957120274433193,840.7924592905447,633.3458516340339,828.4977357465068,603.5426588479496,818.5746456687982,620.3115505284654,841.2405542915956,634.9528929020979,829.2826802977954,602.9504860073206,817.3553587984557,619.2941101927254,-0.3206348643864735,0.1707543980838401,11.724607829487539,11.730234121107967,0.7334268107124475,-0.15508317386944942,-0.8,0
4.159999999999956,-10.036714763157757,-8.90408400542975,3.804334785355331,-10.182450445790186,-8.442054012111688,3.9228499999999977,0.13408143669732325,1.3871744667636987,0.9335454219543562,0.1325178312898139,1.1926604816083428,0.8,0.3718882712216728,0.020531399091119392,-0.0952534507638741,840.8880819865971,633.6991702411219,828.6747314056769,603.4202496102768,818.3091386179437,620.0855178239926,841.3199842779613,635.2950164395951,829.4741737338369,602.8673596331305,817.1099138693068,619.0645882014734,-0.3171406401941073,0.14640861497345287,11.725398165403941,11.730599976363496,0.7348706817332656,-0.1598417509503608,-0.8,0
4.1699999999999555,-10.035381942940985,-8.890168487702034,3.813665484275547,-10.181125267477288,-8.430127407295606,3.9308499999999977,0.1324712192669243,1.3959160495360263,0.9325956529000343,0.1325178312898139,1.1926604816083428,0.8,0.37322165921090616,0.019719152057276913,-0.09477518580519609,840.9800596283491,634.0498661155734,828.8548422989886,603.3065145704944,818.0481087461969,619.8587251360132,841.3954981786823,635.6338661281288,829.6683553114055,602.7928036386934,816.8691062250778,618.834362870079,-0.31345121916245877,0.12214121543200772,11.726182560032576,11.731007099755493,0.7363147867764609,-0.16458131693170225,-0.8,0
4.179999999999955,-10.034065566312378,-8.876165948569794,3.822986725030863,-10.17980008916439,-8.418200802479522,3.9388499999999977,0.13079274381399125,1.4045783844754287,0.9316538694266253,0.1325178312898139,1.1926604816083428,0.8,0.3745543706981293,0.018898536902948536,-0.0942772981297253,841.068333227094,634.3977952798522,829.0379719024545,603.2014265512161,817.7915898170565,619.6311853845988,841.4670416000935,635.9692987982438,829.8651196259428,602.726771911732,816.6329620242012,618.6034488317777,-0.3095659424292976,0.09795868037783415,11.726959611378835,11.731453818801995,0.7377589682386949,-0.16930099378392738,-0.8,0
4.189999999999955,-10.032766315044713,-8.862077191378544,3.832298589849733,-10.178474910851492,-8.40627419766344,3.9468499999999977,0.1290461784881256,1.413159301253969,0.9307205428578258,0.1325178312898139,1.1926604816083428,0.8,0.375886352483646,0.018069938278823434,-0.09375985864653157,841.1528449310506,634.742814183286,829.2240219769546,603.1049544824024,817.5396140548108,619.4029120055316,841.5345618256043,636.301172827299,830.0643606915323,602.6692158001292,816.4015065387607,618.371861851679,-0.3054842545014166,0.07386747431465852,11.727727959545382,11.731938464150431,0.739203061684086,-0.17399991129299092,-0.8,0
4.199999999999955,-10.031484869029622,-8.847903041082603,3.841601165577607,-10.177149732538593,-8.394347592847357,3.9548499999999978,0.127231731351072,1.4216566485576863,0.9297961252360853,0.1325178312898139,1.1926604816083428,0.8,0.37721755278559177,0.017233742547275277,-0.09322294362483015,841.2335381413907,635.084779928011,829.4128927827358,603.0170636434945,817.2922122590928,619.1739190727794,841.598007915641,636.6293482659911,830.2659719904584,602.6200840949001,816.1747641336009,618.1396188862666,-0.3012057035724674,0.049874043334772446,11.72848628768324,11.732459371182024,0.7406468958590248,-0.1786772072783028,-0.8,0
